url,high_carb,high_protein,high_fat,high_sodium,high_sugar
https://www.justonecookbook.com/chocolate-souffle/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/fruit-jelly/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/meyer-lemon-chiffon-cake/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/lychee-coconut-sorbet/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/chocolate-covered-strawberries/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/white-bean-paste-shiroan/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/green-tea-chiffon-cake/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/banana-bread/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/matcha-marble-pound-cake/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/matcha-swiss-roll/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/easy-apple-tart/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/nougat-and-glace-with-orange-caramel-guest-post-by-mad-about-macarons/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/black-sesame-ice-cream/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/mochi-ice-cream/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/blueberry-frozen-yogurt/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/mango-lassi-popsicles/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/ohagi-botamochi/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/almond-cookies/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
